Id,Reputation,TagScore,DisplayName,UpVotes,DownVotes,Views,AccountId
2605251,1324,-2,Leandro Poblet,12,1,61,3075913
12369658,1,0,Boi Kane,0,0,1,17094309
2671239,43,4,Seiji,6,0,4,3159762
6696697,37,-1,Zerry Mirza,0,0,29,8981709
2801682,167,0,user2801682,8,0,27,2388576
12545630,13,0,borisvdh,0,0,0,17319924
2849509,334,0,Emma,110,2,88,3395871
12357675,11,1,Fearr,0,0,1,17078675
2660088,11,0,Matt W,0,0,5,3145544
14595256,63,0,Darth_Vader721,19,0,100,19918941
386279,17075,9,beardc,634,1,395,163865
23072,84779,14,Uri,1263,78,9765,11857
311364,7375,2,Bryce,545,48,542,119580
12557455,155,0,as5,5,0,22,11511378
2990797,1,0,Apparix,0,0,3,3583079
7029232,3,0,John,0,0,3,9453129
11142036,1,-1,Rachel,0,0,3,15444650
13040715,11,1,MemoryXu,0,0,0,17946578
13095054,25,1,George B,10,0,10,11262752
868548,51,4,HCH,0,0,3,464816
1138909,607,4,Selin,524,1,130,1159000
1240192,57,0,Dmytro T,0,0,4,1287381
15159308,1,-1,Chika,0,0,2,20648369
109362,7299,0,Cyrus,59,2,164,38162
172131,19173,20,RunLoop,700,402,1363,57458
346814,1653,0,Robz,48,4,97,140473
363254,540,2,vaibhav,98,1,119,150223
6768342,197,1,pedro santos,8,0,14,9093620
667301,38639,12,This,3296,513,4266,338430
14093459,1,0,roshpod,0,0,1,19281557
12154296,21,0,dileep Naidu,1,0,5,16811351
12072354,1,0,Cheol Song,0,0,5,16703290
8332655,143,0,cosminp,7,0,20,11365669
8431514,11,0,Lipei Wang,0,0,1,11504962
8890444,21,1,Rafael Mesquita,2,0,19,12177974
4779809,579,1,craig-nerd,9,0,118,6128842
332936,3847,0,Stew,2158,6,479,132325
14724583,11,0,honeymoney,0,0,1,20082197
14898017,21,1,Kevin Lay,3,0,4,20310918
1335050,219,4,ponderinghydrogen,5,0,60,1407823
14950805,3,0,Mike Jones,0,0,0,20380605
5233175,1183,2,Paul Würtz,1120,2,70,6799220
12964308,137,0,mr. bug,16,0,25,17848005
183123,4024,5,MM.,192,22,322,61441
555222,24833,-3,clarkk,933,59,1588,267200
7074889,1528,4,bzimor,206,42,184,9519562
31516,32732,3,David Brown,144,88,2093,15088
358748,1279,10,Chris,68,6,182,147557
10584827,7,1,igitcanz,0,0,3,14656380
9069813,149,0,Ashton,0,0,18,12456926
854868,1572,0,Andras Gyomrey,180,12,244,456201
6616216,1,0,user6616216,0,0,3,8859634
6659388,384,4,David,18,2,15,8924171
6787941,13,-2,Tobi,0,0,3,9123148
2955300,5,1,user2955300,0,0,1,3537364
1493867,1470,9,bongbang,127,3,111,1616275
15237822,13,1,Lauti Casalini,0,0,0,20750088
13535335,153,-1,Dragon20C,14,0,32,18574209
6746677,65,1,Ray Man,1,0,12,9059832
14607822,1,-1,Tarun,0,0,1,19934912
3233579,1,-4,pol002,0,0,0,3907194
7326981,1154,4,Furqan Hashim,133,3,348,9895236
1631642,517,27,Jack,7,2,54,1791308
15304113,25,-2,7_k,2,0,7,20836299
1709736,15,0,Jerald Valmoria,0,0,11,1891873
12858019,407,0,Derrick Omanwa,32,0,47,17710342
5295778,388,-3,cristian,68,0,60,6892952
12940177,23,2,texaspete11,0,0,8,14000835
1177423,163,2,Steve Patterson,2,0,34,1208403
1300085,865,2,Hoops,1,0,121,1363099
3447822,25,2,user3447822,0,0,2,4209787
13122428,3,0,Xenos,0,0,0,18053287
13178790,15,0,twrandy,3,0,0,18123028
1601113,17,1,AsVHEn,0,0,6,1399734
1601118,359,7,user1601118,5,0,8,1752302
12794703,57,0,Bumbo McPastry,3,0,9,17630509
5251196,390,4,F.F,9,0,18,6825314
5285985,113,0,dnzzcn,5,0,14,6878302
1504826,471,0,Paweł Skorupiński,81,0,54,1630088
15005603,3,0,Grappy Dock,0,0,1,20450786
398398,12598,1,Chan,3465,159,1268,171163
2853173,1,0,MBloom94,0,0,0,3401043
8943079,753,0,cbuch1800,91,5,71,12253443
8690801,3,0,user12120,0,0,8,11740473
2849730,23,0,Tomás Alm,0,0,1,3396171
2944867,103,-1,Samuel Góngora,256,0,25,3523066
3117803,1,0,wanderer120,0,0,1,3750134
949303,1559,6,phbelov,29,0,60,916648
13756183,93,0,Cameron,1,0,10,18858856
8120872,9,0,Jacqueline,0,0,1,11058827
8350486,1,0,Rob Dahal,0,0,1,11390114
13869710,82,1,Mika Tan,51,0,25,19002451
10308202,13,1,M. Chen,0,0,6,14270612
2321081,1965,8,mdoc-2011,1718,4,162,2686863
15862630,1,-3,user15862630,0,0,2,21521563
4332644,2343,2,LNI,356,1,96,5446188
7800604,234,-1,Aakash Patel,11,0,50,10589500
5961466,149,10,mkal,36,0,9,7891471
2202457,309,2,Anne Mary,12,0,84,2535113
4237080,1268,7,aucamort,394,6,661,5310584
9471900,1,-2,Luca Mori,0,0,3,13110794
9656404,9,0,mpop15,0,0,2,13336824
7595173,721,69,dila93,0,0,11,10294510
9038189,399,0,Hamed Temsah,159,0,93,6280140
4316492,81,3,Jagulari,13,0,11,5423478
6362607,13,1,Dmitry W,0,0,1,7944239
11986025,13,1,AKSHAY  KOWSHIK,0,0,7,16586830
4594091,37,0,ndesaintjorre,15,0,10,5828731
2414900,1301,-3,Aaron Hellman,287,7,54,2808069
6265962,81,2,Gaurav Kaila,1,0,8,8340513
8344913,486,1,Daniel Reyhanian,155,6,241,11382317
1997993,266,3,Trevor Jex,188,20,95,2270410
2102710,906,-2,Max Uppenkamp,8,9,85,2406343
10139989,9,-1,Slownix -,0,0,6,14037704
3716049,2379,0,User 5842,184,1,243,4578149
3735355,331,0,pixunil,145,0,25,4605809
1804908,33,3,Somayeh,6,0,86,2018121
1855193,113,1,user1855193,3,0,13,2083798
11495173,11,1,GeeNewUser,0,0,1,15930690
7896479,13,-1,Ali Raza,0,0,33,10730113
4105601,361,2,Héctor C.,44,0,40,5122485
1858489,191,-5,Rui Zheng,2,0,11,2088051
3831009,3,0,user3831009,0,0,3,4736863
11552661,780,6,tbone,63,1,135,16007503
681100,123,3,Daniel Lloyd-Wood,4,0,33,347152
12698743,3,0,reactNoob,0,0,20,17510553
6653543,31,2,Ka Wai Raymond Sze,0,0,10,8914506
6761486,13,1,Paul,0,0,5,9081944
789750,10895,14,Dan,4866,18,475,415134
912866,1157,1,v923z,6,0,87,543661
74184,507,2,foobar,10,0,103,27940
391376,2353,1,Latanius,125,0,90,166915
4857532,3,-1,Lucius Young,0,0,14,6245425
905418,7525,10,jondinham,4231,1,960,536407
11674610,5,0,Spedtsberg,0,0,4,16170775
8199671,166,6,Oğu,19,0,16,11173319
14010777,35,1,stressedkid,2,0,8,19178559
14059595,1,0,yaphets,0,0,1,19239252
8277802,361,0,Siddharth Chabra,44,8,121,11287455
2357858,53,0,user2357858,1,0,16,2734994
6331311,178,0,Arunabh Ghosh,9,0,16,8437667
4013781,2517,8,Chris Parry,124,13,246,4991834
4508718,1,-2,potatolativa,0,0,2,5704803
9751616,7,0,Jonas,0,0,6,13517426
11337891,19,0,Cristhian Fonseca,0,0,25,15713004
11650960,1,0,honestlut,0,0,1,16139371
2111827,79,2,user2111827,3,0,4,2418212
3671716,1059,0,Broccoli,726,2,59,4517260
9687467,11,0,ChienMouille,0,0,3,13426186
9545476,63,3,vjp,9,0,13,12326074
5734826,67,-1,Astrodude11,0,0,13,7554663
5877561,161,-2,Levente,4,0,33,7766539
11621991,187,3,Mayank Tripathi,23,0,27,16101303
2145382,319,0,moorecm,16,0,21,2461245
11226459,83,0,mashedpoteto,20,0,14,15561427
5563494,149,0,Rishabh Soni,6,0,52,7300556
12819553,3,-1,AmethystCash,0,0,3,17661110
3335541,3,0,user3335541,0,0,2,4058333
1640643,2492,1,Tibor Udvari,214,21,196,1802743
13285283,15,0,dernuco,1,0,3,18250097
12826819,33,2,Zed,0,0,2,17670575
11262002,1,0,Casey,0,0,1,15610374
9513926,115,0,FourZeroFive,48,0,15,7617199
5380257,579,1,LBaelish,54,0,33,7020830
9450678,11,0,i Osama,0,0,7,5773634
9259591,45,0,Shahriar Hossain Sazza,1,0,9,12796995
13071481,31,0,Sin Clair,3,0,7,17986284
5559609,157,0,micyukcha,70,0,23,7294139
988125,8499,10,Zhubarb,1213,40,740,964416
12838050,1,0,Ashutosh A,0,0,3,17684962
5977738,45,1,linuxdesire,1,0,4,7915009
2179951,13,1,James Bernard,0,0,10,2506309
6088507,69,1,appletabo,42,0,14,8078343
9650100,9,1,Varad Bhatnagar,0,0,4,13371995
1851692,427,6,ukbaz,34,0,79,2079242
9898250,23,2,ZoR,0,0,2,13717413
309243,83,8,Erika Schuller,0,0,23,604455
79470,1557,12,Weholt,13,0,96,29418
476668,1,0,ttyant,0,0,15,219652
10847274,3,-1,Or Levi,0,0,2,15028153
6712354,35,1,fbstats,1,0,6,9005430
14586837,1,-1,mr z,0,0,4,19908301
561323,1102,5,Grim,93,2,145,271019
2820987,51,-2,user2820987,0,0,10,3358633
5685701,35,0,Abnery Ortiz,0,0,4,7480961
1875861,3234,5,rom,1219,5,308,1832659
13527648,7,1,Sesha Shayana.A.,0,0,3,18564325
14877972,3,0,Willy Kästner,0,0,6,20285137
3157868,61,3,user3157868,2,0,11,3805250
7201393,11,-1,edward bond,0,0,0,9708758
12976498,11,1,IdyllicThunder,0,0,0,17863634
3488465,191,3,rrgirish,21,0,20,4265180
11705418,1,0,Jr.Datascience Aspirant,0,0,5,16211539
104304,4685,7,Scott,179,1,557,36554
10503204,15,1,Harry,0,0,9,14541719
14734350,21,1,Nabil,0,0,2,18796743
4644729,193,-2,gatto,85,0,22,5245651
461389,4573,48,ceiling cat,83,3,117,210013
2842325,21,1,nathangrand,0,0,4,3386450
1204287,11,1,Bryan_Ransil,0,0,2,1241879
7338973,35,0,ken,1,0,24,9913025
11193122,188,0,liamod,63,1,18,15515435
1553323,85,3,Dan Lawson,1,0,11,1690980
5563752,71,2,Manikanta Prasanth,21,0,8,7300979
5199226,877,2,Mehran Torki,1487,22,157,6748346
5244006,413,1,Spar,183,0,64,6814998
11187251,13,-2,nsokuk,0,0,2,15507525
7205862,117,2,Sarah Smith,12,0,92,9715220
14894525,119,-1,Samjohns081998,22,0,14,20306380
3218127,1914,-6,rkatkam,299,17,141,3887020
3021252,971,0,kismsu,87,3,55,3622952
12860541,61,5,gilligan,0,0,3,17713573
11009698,67,2,MUHAMMAD AHMAD L1F14BSCS0435,0,0,20,15258959
11107475,163,5,Ronan Venkat,4,0,44,15353480
11170691,1,-9,Isabelle Congdon,0,0,20,15484248
11290424,21,2,Will,0,0,2,15648649
1174750,3937,1,ose,72,0,381,1204852
15062118,31,0,guillaumelt,0,0,2,20522950
3380721,141,13,mcaro,0,0,5,4120114
916377,105,1,Phil,6,0,26,551511
1112656,12591,5,ipegasus,163,10,284,1125209
3353760,2565,19,Ekaba Bisong,2817,10,633,4084023
13007089,11,1,Ramya HOUNTONDJI,0,0,2,17903312
476,472416,0,deceze,13536,52969,79154,378
413734,1431,5,digit,4,0,167,180423
521801,341,6,Zack Shapiro,6,0,142,247219
827559,2174,6,Artur Sapek,251,40,508,438956
6608242,1,0,wiikiiwiikii,0,0,1,8848053
10469301,87,2,d'arby,3,0,8,14494135
15194552,1,0,Selena G,0,0,0,20693837
5236848,25,2,fila,1,0,18,6804652
7201026,23,0,Adam Davies,0,0,15,9708232
12949648,9,0,Artemii Khristich,0,0,3,17829198
3414157,1198,3,olleh,294,3,96,4165023
3126426,21,2,user3126426,0,0,0,3761660
5456148,804,-2,tarponjargon,131,1,98,7136900
1046653,963,6,CNK,32,0,32,1040522
7522051,35,2,Gianni Spazi,0,0,2,10187683
1600278,1586,8,Akira Okumura,54,12,168,1751234
889355,361,3,Britto,15,1,88,477707
9108781,509,-4,Victor Wang,137,1,87,12515327
3052287,61,4,user3052287,0,0,12,3663011
5130728,195,3,severine,6,0,26,6646987
5172852,15,1,Madsen,0,0,2,6708796
9187964,23,2,Baikal,0,0,7,12639773
11013685,111,2,KevinWendellCrumb,9,0,29,15264667
7262977,11,1,Tanmoy Dewanjee,0,0,0,9801864
76701,71802,28,Ram Rachum,665,139,2934,28642
194261,3759,2,Benny,113,1,250,66153
2856110,125,-3,SLq,23,0,14,3404748
5241860,275,0,nithin ks,22,0,37,6812045
7346913,61,0,Akkad,24,0,6,5926351
253714,7471,2,Sam,246,0,323,92598
4918398,1541,22,Wesley,17,1,194,6334573
2994125,27,0,user2994125,6,0,11,3587242
238599,841,1,codemaniac,107,3,242,85626
2826003,45,2,Dan Weston,2,0,12,3365193
3497,17782,12,Joril,2258,40,835,2510
236106,7634,10,Bunny Rabbit,256,24,742,84460
4743221,41,0,Christian,3,0,4,5908275
14655550,149,0,Peyman,3,1,29,19995360
492293,11888,0,Gandalf,700,20,4993,142261
10526318,3,-2,Ric,0,0,0,14573833
4490887,23,-2,V__M,0,0,9,5678872
16223012,1,0,yellow,0,0,0,21942688
4465440,129,0,yellowhat,3,0,16,5641887
13812213,13,1,William Feasey,0,0,4,18929904
6354805,884,-2,Neel Kamath,323,9,193,8472708
16029825,1,-3,BFG_KO,0,0,0,21719314
14160264,11,1,Chelsea Boy,0,0,3,19365985
3179882,121,0,Rob,4,0,4,3747026
10651326,131,6,zwusel,12,0,40,14748634
4764104,573,0,Renato Cassino,37,1,84,6106515
4869759,973,1,Karan,55,8,168,6263253
14115209,1,0,noobcyberworld,0,0,3,13636160
11927806,13,0,Mox,0,0,3,16508329
10262090,104,-1,F.G.,48,0,16,14205367
8415957,757,71,Liam,1,0,31,11482278
14217030,21,1,Nihal,1,0,6,19438006
11918948,33,0,Star,2,0,6,16496507
4428745,181,0,Dictador,0,0,18,5588942
4592794,35,1,heheszki,2,0,14,5826688
6552781,1,0,Ms Raghav,0,0,2,8763548
6552826,31,3,C Paul,0,0,1,8763614
2919052,4382,-6,codeKiller,177,43,434,3488890
7013773,13,0,amandev,0,0,1,9429890
4794848,1199,0,Rahul Shrivastava,16,0,198,6150246
6773535,503,9,bob90937,101,0,86,9101578
10667412,394,6,Carlos Mougan,259,1,100,14770916
10686203,59,0,Abo,2,0,14,14796756
6892311,6187,5,Cyrus,1775,5,219,9281153
13739558,23,2,Suriname Clubcard,0,0,1,18274682
15863323,1,0,Subhra,0,0,0,21522417
1720901,498,2,elliot,29,14,33,1906043
5771013,65,2,Arkadiy Bagdasarov,5,0,13,7609694
3858173,439,2,Filipe Teixeira,31,0,92,4774506
3973597,583,5,user14241,70,6,34,2245446
7975242,116,4,Nandish Patel,4,0,22,10845669
15909479,11,1,Gustavo Affonso,0,0,0,21577643
5935182,490,-3,Pavan Baddi,10,4,137,7851953
6209196,628,2,Stam Kaly,304,38,180,8256061
1612420,123,0,Thomas Jochmann,19,0,18,1766683
13330700,309,0,mike_gundy123,38,0,42,18307083
3946481,177,4,RAMAZAN CESUR,55,0,58,4897324
2196728,2615,1,user2196728,16,11,408,2527715
13710528,1,0,bruh_moment,0,0,1,18800002
5631587,805,8,rchurt,229,2,244,7401198
11747069,191,0,LinkCoder,6,0,35,16267456
8082681,1,0,J. Lott,0,0,1,11002573
3800039,13,1,user3800039,0,0,6,4694970
1847296,1915,-3,jackStinger,100,5,168,2073305
1043300,760,-1,Karthik Kamalakannan,134,12,143,1036018
197772,24431,2,jheddings,452,15,947,67616
8718803,25,2,codinggosu,20,0,7,11914547
673638,376,7,wizpig64,65,0,16,342466
3013290,629,3,TheWho,13,0,129,3612624
12753324,388,-3,Sator,91,18,180,17579185
1008681,3208,2,Joe Doherty,93,40,256,991526
1010136,23,0,Norbert Szmyt,0,0,17,993586
10929070,37,0,nailuj05,2,0,5,15145113
14561453,1,-1,dean0,0,0,3,19876612
10648589,1,-2,Arthur Abeilice,0,0,5,14426943
2914657,21,0,amstel,0,0,5,3483113
702085,133,3,Raphael,31,0,30,360219
2417922,581,-3,Mark Lavin,25,1,105,2811841
4276495,11,0,tintin,0,0,2,5366789
11943371,13,1,Nidas,1,0,12,16529724
13882421,311,-1,Tianhe Xie,18,0,117,19017816
8289783,67,2,BloodViolet,6,0,13,11304868
6554681,23,0,shashwat_vik,0,0,2,8766528
13995960,1,0,Juan Sebastian Loaiza Muñoz,0,0,0,19159972
14022968,1,0,Jay shah,0,0,2,19193766
8457842,1,0,JLXW,0,0,9,11542709
2373334,503,0,b00r00x0,1443,3,97,2754954
16035227,15,1,Avatar,2,0,3,15436551
14068750,13,1,mk77,0,0,6,19250648
12272230,21,2,Sravya Reddy,0,0,2,13334310
10354423,3,0,Alex watson,0,0,4,14334546
14149906,103,0,Frank Seidl,11,0,8,17229737
8238972,29,2,Harsh Gupta,0,0,13,10343812
4419816,1021,5,flotzilla,85,4,49,5576607
4529759,11,0,Kishore_Vasan,0,0,4,5735423
6447945,37,1,Khorud,0,0,13,8608766
15712157,1,0,Joseph Walker,0,0,3,21341772
8245359,1,-1,firebreatherx,0,0,0,11241117
9856270,565,-1,Dinesh Ahuja,0,0,209,13661310
3976938,11,1,Nicole,0,0,2,4939907
3960696,169,9,Luka Petrović,7,0,16,4917012
9936543,296,4,Otor,56,4,37,13739516
11643124,887,4,Bandoleras,36,18,93,16129015
6064237,51,0,Venu,1,0,19,8043268
6064543,1613,0,Roger Perez,371,5,84,8043732
2993071,312,0,kakabomba,87,2,135,3585864
871985,15329,0,Poul K. Sørensen,152,10,1883,466930
2948456,23,2,user2948456,0,0,6,3527902
8090213,17,0,Sijo Joseph,0,0,1,11013777
10144098,114,0,Agung Wiyono,8,0,12,14043146
6475587,15,0,Axel,0,0,1,8649355
10215286,49,0,Taline,0,0,10,14140225
8037595,379,3,Peter K.,18,1,47,9563536
1766417,594,0,horatius,418,9,136,1509111
3834415,21933,-4,Chris,382,30,1162,4741979
5869017,23,2,Shadi Janansefat,0,0,16,7753963
2138475,175,0,vku,14,0,30,2452577
13642302,13,1,Michal,0,0,1,18445712
13887625,33,3,Lokesh Dhaundiyal,1,0,3,19024185
3995689,49,-1,mdhoney,22,0,11,4966606
13766057,13,0,carolvs,0,0,12,18871629
1892958,31,3,Jonas Fromseier,0,0,5,2132439
2172789,1351,1,Viorel,20,2,76,2496572
9886813,21,0,arifisik,0,0,4,11659739
9461061,21,2,Vivek Iyengar,0,0,3,13094854
4096695,141,4,ANjell,1,0,16,5106369
13473110,1,0,TheNoobOne,0,0,4,18494318
1672565,2529,0,s-m-e,2833,15,303,1843697
5178731,23,0,chand1012,7,0,8,6717299
3246330,23,1,lightningblah,0,0,20,3923847
7384512,67,2,nanoteilchen,0,0,6,9981828
12944704,35,2,mahdi bagheri,13,0,3,6457379
14965227,5,-4,Muhammad Alyaan,0,0,0,20399053
1345309,4921,-1,OmniOwl,208,51,774,1420608
13076343,51,2,Ali,2,0,6,17992560
5458544,3,0,Saim,0,0,0,7140797
7424183,275,3,Smith Lo,20,0,17,2644992
1514682,2239,2,Khayam Gondal,125,15,1807,1642490
9463814,169,4,user9463814,21,0,53,13098712
3225528,123,1,user3225528,8,0,24,3896670
7343300,185,0,Антон Игин,1,0,15,9919709
7433228,121,1,Ghoti,1,0,15,10054576
3480922,514,0,user3480922,207,9,60,4254994
7214397,25,2,Brudle,0,0,1,9728314
916652,1605,3,Jazzmine,401,4,257,551708
7227434,269,1,Yasir Azeem,22,0,17,9748243
1176502,2988,14,talloaktrees,212,3,181,1207140
13699563,51,5,Ultimus ,0,0,5,18785971
4913956,313,4,geoffreyGIS,12,0,27,6328195
9161,71960,13,Chris B.,1127,58,1829,5624
8842442,259,2,Sahas,23,1,40,12101847
4752874,61,0,CGarden,90,0,59,6090388
14630374,1,0,Himanshu Singh Chauhan,0,0,4,19963292
5126421,103,-1,Reuben Gann,5,0,10,4027490
14503130,1,0,Karma,0,0,1,19802451
11329900,13,0,lucas antoni,0,0,5,15702053
7620511,31,1,LookingForAnswer,0,0,9,10330527
3877165,599,8,eternity1,58,0,111,4800358
5892800,165,0,Bence László,2538,2,24,7789122
15081407,17,0,Ram Dayal,0,0,2,20548096
1536976,9359,8,Trilarion,5678,2950,2711,1670427
1631610,193,2,Alan Ruth,4,0,21,1791269
1752409,43,4,Brett Scott,1,0,7,1947628
9264445,47,0,Dee,0,0,3,12804113
7365492,1,-3,user7365492,0,0,5,9953823
1598423,1522,0,Daniel,47,0,120,1748840
7222521,11,0,Sree,0,0,0,9740902
5289010,33,2,Akshay Sharma,0,0,5,6882814
11106006,106,2,E. Staikov,13,0,10,15394365
5203035,145,1,Rolex,5,0,3,6753851
1054834,133,8,lowZoom,0,0,4,1050846
9214670,147,2,Andrew,37,0,46,12680970
15672559,1,0,Ramazani,0,0,0,21296011
9495160,1,0,Diki Muhamad Syidik,0,0,0,13144785
6010917,457,2,jacobherrington,53,3,123,7964178
7615711,31,3,gta,0,0,4,10323607
3781180,2990,0,OneRaynyDay,108,21,458,4668856
3848833,10002,-2,cezar,1846,4,1198,4761572
15527141,1,-1,Sri Rama Murthy Savaram,0,0,3,21121141
15659211,25,2,Mohammad Miskatur Rahman,3,0,4,21280751
14482289,13,1,sarfang,0,0,6,19776468
130262,789,0,Michal Pravda,59,3,142,44388
700106,1,0,Anjy,0,0,12,737993
762895,114,0,Barrie,2,0,8,398294
856780,4273,191,Max Li,171,1,240,457452
10597162,31,1,Light,1,0,8,14673231
679134,91,7,user679134,0,0,8,345930
5132566,35,0,Dedi,2,0,16,6650044
8551358,43,0,Nikhil Nair,6,0,16,11678884
14757737,13,0,Mathew Daniels,0,0,2,20123752
12667765,3,0,fbezir,0,0,5,17472134
722607,31,2,user722607,0,0,18,373146
5099079,93,2,Code4,1,0,9,6600666
11150305,21,2,Gregory Brown,0,0,0,15456370
11033003,99,9,Max Dev,1,0,24,15291671
7278857,107,2,felipi,16,0,70,9825678
9280175,97,2,w1kl4s,16,0,54,12827852
7373899,73,1,Juan Alvarez Fernandez,1,0,15,6764948
2560053,6259,10,Thomas Baruchel,386,17,597,3018511
10449924,1,0,Nordmann,0,0,1,14466815
2768736,3,0,Jaster,0,0,0,3290258
10876083,15,0,Arr,0,0,1,15070347
8556033,149,1,bugo99iot,62,6,9,9999811
6727690,57,2,dooogan,6,0,9,9029529
4854754,21,2,die_troller,0,0,4,2673917
688816,2639,1,michelle,83,1,220,351988
8456931,21,2,jsubbie,0,0,5,11541362
13930055,212,1,Farhan Syedain,22,1,24,19076978
14408822,21,2,Jackson,0,0,4,19681897
14428592,23,1,GYRO ZEPPELI,2,0,5,19707208
10385469,3,0,Siew ,0,0,10,14377312
16206724,1,0,Christine Laporte,0,0,0,21923819
10394109,53,2,Dino Crammer,0,0,6,14388995
6796944,43,1,Gerry Julian,11,0,16,9137916
6810066,353,0,Vishnukk,8,0,45,9157592
5492935,15,0,Sumit Dwivedi,1,0,16,7193367
11623646,1,0,Rami Nabti,0,0,1,16103599
9831270,23,2,Romi Gruber,0,0,0,13628670
2722870,4842,5,ThanosFisherman,382,121,299,3226645
5338309,1,0,Shumaila Qadir,0,0,1,6957797
5403987,1309,4,Tom Johnson,605,24,64,7057164
1462656,3375,3,erotavlas,408,20,712,1576346
927092,18038,16,Jonathan Ong,223,40,1005,888179
1207596,3214,12,Zhao Li,136,0,234,1246193
5521859,1,-2,learnigpython,0,0,0,7236963
3541273,61,4,BasaranBADUR,7,0,14,4337023
1632987,1546,18,Inforian,112,5,138,1792972
9081395,518,8,Steven Van Dorpe,669,1,49,12474550
5386816,13,0,dlenno89,0,0,13,7031190
3528910,13,1,OriolAnd,0,0,11,4320491
15163055,45,1,pod100,5,0,1,20653306
3198411,2407,216,JoeDanger,6,0,53,3145658
11269551,31,0,rrigaud,2,0,7,15620631
3552418,387,4,Daniel Salvadori,173,1,15,4352642
858855,1296,0,Alan Illing,74,4,111,458759
5133552,2350,0,labheshr,1482,2,165,6651808
10976004,23,1,Spitfire972,0,0,7,15211278
8682793,5,0,NordlysBorealis,0,0,2,11865075
2895512,35,1,GionnyBanana,0,0,1,3457303
5235191,31,0,astrakid,0,0,0,6802212
5520753,730,3,Andrii Zadaianchuk,84,5,45,7235247
15211205,11,1,RETOVSKEJ,0,0,7,20715677
3083138,4073,6,stachyra,71,2,339,3030709
5133042,329,0,11thHeaven,18,0,37,6650891
1023465,2207,2,Dan,36,1,95,1010867
1146280,1360,3,bgrantdev,17,3,62,1168551
3374335,215,2,BlueCastle,6,0,30,4111709
3383640,2710,0,Suuuehgi,139,4,171,3398911
1460646,1,0,user1460646,0,0,1,1573521
14883145,1,0,Aditya,0,0,1,20291596
2852816,543,0,laviex,573,3,30,3400530
3003432,5805,12,Mr.D,432,11,397,3599915
8678806,21,0,samuel,0,0,1,11859756
499363,2180,5,Ankit,35,0,181,233698
14659404,71,2,Paul,7,0,30,20000315
3025140,23,2,ericl,0,0,0,3628113
14461295,50,2,DionGR,5,0,6,19749665
4283429,164,-1,Sage Hopkins,17,1,55,5376862
6272169,306,0,mickNeill,22,3,117,8349501
11940787,41,-3,Nick ZH,2,0,6,16526054
15896626,1,0,lifehack,0,0,4,21562253
12017309,25,2,CheezeFry,0,0,10,16629046
2550921,409,1,Daew,35,0,54,3006472
4383472,4211,2,Bad,229,9,195,5520264
20670,298287,57,Tim Pietzcker,9762,1074,15860,10843
10408267,105,3,Irka Irenka,8,0,39,14408900
303826,578,11,screenshot345,35,1,217,115774
7003310,2059,4,qichao_he,535,11,72,9415427
4742640,3,-1,Niek Schultheiss,0,0,3,6074998
566326,7134,12,Developer,105,44,1937,274224
6739796,15,0,Ssg,0,0,10,9048658
10735692,1,0,Al.a,0,0,2,14866915
3058542,317,0,atomtm,33,0,14,3671424
10230218,596,0,NumberC,349,39,64,14160871
14306347,3,-4,Donato,0,0,1,19550649
9791536,31,2,orsapihki wiioiv,9,0,4,13573498
615592,141,1,ABC,0,0,18,305438
12535492,171,1,Sadegh Ranjbar,6,0,8,17306993
14748828,11,0,KirstyK55,0,0,2,17138166
803700,805,0,c_prog_90,59,3,138,423973
13744222,1,0,Pickto Jues,0,0,7,8871744
13937001,1,0,wolfie260101,0,0,0,19085672
6026556,1,0,Ankit Kumar,0,0,3,7987660
15924971,31,3,Bavid,0,0,0,21596017
4261541,127,1,Minh Tuan Nguyen,7,0,22,5345992
12035132,3,0,Xavier Antonio Hicks,0,0,8,16652778
12189197,17,-3,dealwithit,6,0,8,16857606
14146097,11,1,dubz,0,0,2,19348032
10293085,518,5,Shubham Devgan,84,2,146,14248973
4616359,65,2,BRz,2,0,7,5860452
6364430,31,2,Alexander Seidl,2,0,3,8486510
13997112,21,0,Sparsh Baliyan,1,0,15,19161437
6155861,287,2,Antoine Dussarps,40,2,29,8177569
14122758,73,0,thefailagent,6,0,5,19318585
8066192,115,4,sebas2201,6,0,40,10978119
13623247,11,1,aurimasplu,0,0,3,12848680
11865866,101,2,HEP N008,53,0,8,16425757
8309438,13,1,Rodolfo Conversani,0,0,5,11332271
4281051,81,1,Tiffany Montgomery,2,0,30,5373219
2525159,265,0,Zollern,4,0,18,2973608
12097938,51,0,Anonymous is me,3,0,13,16737194
14166440,21,1,Wave,0,0,1,19373637
8425270,850,0,lrnv,45,0,200,11495910
14071438,1,-5,THun,0,0,9,19254116
16223638,1,-5,minimin,0,0,13,21943425
9706479,11,1,Larezz,0,0,5,13451879
15886188,9,-1,Alberto Martinez Lasheras,0,0,0,21549922
11554111,11,1,Jasmin Farhi,0,0,5,16009497
7929423,306,2,cluis92,121,0,72,10778144
11330240,11,0,Ranjith Jayapal,0,0,8,15702483
9627798,195,0,gloria00,8,0,78,13338965
11622456,1,0,Vishal Verma,0,0,1,16101920
3970853,29,-1,ProgrammingDonkey,0,0,38,4931094
9959029,13,1,grt,0,0,1,13798431
